estudiante_id,numero_lista,materia,trimestre,seccion,fecha,semana,tema,participaciones,tipo_participacion,asistencia
anon_078,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_078,,Computación Emergente,2526-2,,,5,,0.0,,
anon_078,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_078,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_078,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_078,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_078,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_078,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_078,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_024,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_024,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_024,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_024,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_024,,Computación Emergente,2526-2,,,5,,0.0,,
anon_024,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_024,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_024,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_024,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_024,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_024,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_024,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_036,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_036,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,1.0,,
anon_036,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,2.0,,
anon_036,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,2.0,,
anon_036,,Computación Emergente,2526-2,,,5,,0.0,,
anon_036,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,1.0,,
anon_036,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_036,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,1.0,,
anon_036,,Computación Emergente,2526-2,,,9,Autómatas,1.0,,
anon_036,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,1.0,,
anon_036,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,1.0,,
anon_036,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_104,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_104,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,1.0,,
anon_104,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,1.0,,
anon_104,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_104,,Computación Emergente,2526-2,,,5,,0.0,,
anon_104,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_104,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_104,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_104,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_104,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_104,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_104,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_096,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_096,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,2.0,,
anon_096,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,2.0,,
anon_096,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,2.0,,
anon_096,,Computación Emergente,2526-2,,,5,,0.0,,
anon_096,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,1.0,,
anon_096,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_096,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,1.0,,
anon_096,,Computación Emergente,2526-2,,,9,Autómatas,1.0,,
anon_096,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_096,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_096,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_055,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_055,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_055,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_055,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_055,,Computación Emergente,2526-2,,,5,,0.0,,
anon_055,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_055,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_055,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_055,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_055,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_055,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_055,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_071,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_071,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_071,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_071,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_071,,Computación Emergente,2526-2,,,5,,0.0,,
anon_071,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_071,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_071,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_071,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_071,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_071,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_071,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_109,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_109,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_109,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_109,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_109,,Computación Emergente,2526-2,,,5,,0.0,,
anon_109,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_109,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_109,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_109,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_109,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_109,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_109,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_076,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_076,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_076,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_076,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_076,,Computación Emergente,2526-2,,,5,,0.0,,
anon_076,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_076,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_076,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_076,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_076,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_076,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_076,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_116,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_116,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,1.0,,
anon_116,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,1.0,,
anon_116,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_116,,Computación Emergente,2526-2,,,5,,1.0,,
anon_116,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_116,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_116,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_116,,Computación Emergente,2526-2,,,9,Autómatas,1.0,,
anon_116,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_116,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_116,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_157,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_157,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_157,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_157,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_157,,Computación Emergente,2526-2,,,5,,0.0,,
anon_157,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,1.0,,
anon_157,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_157,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_157,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_157,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_157,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_157,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_026,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_026,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_026,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_026,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_026,,Computación Emergente,2526-2,,,5,,0.0,,
anon_026,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_026,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_026,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_026,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_026,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_026,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_026,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_089,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,1.0,,
anon_089,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_089,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,1.0,,
anon_089,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,2.0,,
anon_089,,Computación Emergente,2526-2,,,5,,0.0,,
anon_089,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_089,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_089,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_089,,Computación Emergente,2526-2,,,9,Autómatas,1.0,,
anon_089,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_089,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_089,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_004,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_004,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,1.0,,
anon_004,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_004,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_004,,Computación Emergente,2526-2,,,5,,0.0,,
anon_004,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_004,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_004,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_004,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_004,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_004,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_004,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_035,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_035,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_035,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_035,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_035,,Computación Emergente,2526-2,,,5,,0.0,,
anon_035,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_035,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_035,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_035,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_035,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_035,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_035,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_047,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_047,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_047,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_047,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_047,,Computación Emergente,2526-2,,,5,,0.0,,
anon_047,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_047,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_047,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_047,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_047,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_047,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_047,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_033,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_033,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_033,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_033,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_033,,Computación Emergente,2526-2,,,5,,0.0,,
anon_033,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_033,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_033,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_033,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_033,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_033,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_033,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
anon_010,,Computación Emergente,2526-2,,,1,[Asuntos administrativos y normas del curso] | Antecedentes y definición de una red neuronal artificial.,0.0,,
anon_010,,Computación Emergente,2526-2,,,2,Retropropagación (backpropagation) | Redes a Capas | Redes a Capas,0.0,,
anon_010,,Computación Emergente,2526-2,,,3,Tipos de entrenamiento | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,1.0,,
anon_010,,Computación Emergente,2526-2,,,4,Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales | Aplicaciones de Redes Neurales,0.0,,
anon_010,,Computación Emergente,2526-2,,,5,,0.0,,
anon_010,,Computación Emergente,2526-2,,,6,Componentes de un algoritmo genético simple,0.0,,
anon_010,,Computación Emergente,2526-2,,,7,[Carnaval – no hay clase] | Algoritmo genético modificado,0.0,,
anon_010,,Computación Emergente,2526-2,,,8,Aplicaciones de algoritmos genéticos,0.0,,
anon_010,,Computación Emergente,2526-2,,,9,Autómatas,0.0,,
anon_010,,Computación Emergente,2526-2,,,10,Autómatas celulares | Tipos de autómatas celulares,0.0,,
anon_010,,Computación Emergente,2526-2,,,11,Tipos de Vecindades | Tipos de Vecindades,0.0,,
anon_010,,Computación Emergente,2526-2,,,12,[Revisión de notas],0.0,,
