estudiante_id,numero_lista,materia,trimestre,seccion,fecha,semana,tema,participaciones,tipo_participacion,asistencia
anon_064,3,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,1.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,1.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,1.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,0.0,,
anon_289,4,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,1.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,1.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,1.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,0.0,,
anon_149,5,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,0.0,,
anon_056,6,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,1.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,0.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,1.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,1.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,0.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,1.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,1.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,1.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,1.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,1.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,0.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,1.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,0.0,,
anon_219,7,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),2.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,3.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,1.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,1.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,1.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,0.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,1.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,1.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,,,
anon_156,8,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,,,
anon_156,8,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,,,
anon_156,8,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,,,
anon_156,8,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,,,
anon_156,8,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,6.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,2.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,2.0,,
anon_156,8,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,1.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,3.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,1.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,1.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,3.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,1.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,1.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,0.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,4.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,0.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,0.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,0.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,4.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,0.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,2.0,,
anon_133,9,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,1.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,3.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,1.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,1.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,2.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,2.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,2.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,1.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,0.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,0.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,0.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,0.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,0.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,0.0,,
anon_040,10,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,0.0,,
anon_143,11,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,0.0,,
anon_214,12,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,0.0,,
anon_079,13,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,1.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,1.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,0.0,,
anon_009,14,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),0.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-04-22,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,0.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-04-24,1,Introducción al curso. Introducción a las Estructuras de datos dinámicas. Fundamentación: Punteros.,3.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-04-29,2,Listas enlazadas,0.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-05-06,3,Listas dobles | Listas circulares,1.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-05-08,3,Listas dobles | Listas circulares,1.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-05-13,4,Pilas,2.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-05-15,4,Pilas,1.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-05-20,5,Colas,0.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-05-22,5,Colas,1.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-05-29,6,Complejidad en tiempo. Complejidad en espacio.,2.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-06-03,7,Árboles Generales,1.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-06-10,8,Árboles binarios,0.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-06-12,8,Árboles binarios,0.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-06-17,9,Árboles binarios de búsqueda,0.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-06-19,9,Árboles binarios de búsqueda,0.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-06-26,10,Expresiones matemáticas,0.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-07-01,11,Árboles B,2.0,,
anon_057,15,Estructuras de Datos,2425-3,,2025-07-08,12,Árboles balanceados (AVL),1.0,,
