numero_lista,estudiante_id,materia,trimestre,seccion,semana,dia_sesion,tema,tipo_sesion,participaciones,asistencia,anio_academico
5,anon_152,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,5
5,anon_152,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,5
5,anon_152,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,5
5,anon_152,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,5
5,anon_152,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,5
5,anon_152,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,5
5,anon_152,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,5
5,anon_152,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,5
5,anon_152,Computación Emergente,2425-3,1,9,jueves,26,contenido,1,1,5
5,anon_152,Computación Emergente,2425-3,1,10,jueves,28,contenido,1,1,5
5,anon_152,Computación Emergente,2425-3,1,11,jueves,12,contenido,1,1,5
5,anon_152,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,5
6,anon_153,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,5
6,anon_153,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,5
6,anon_153,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,5
6,anon_153,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,5
6,anon_153,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,5
6,anon_153,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,5
6,anon_153,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,5
6,anon_153,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,5
6,anon_153,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,5
6,anon_153,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,5
6,anon_153,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,5
6,anon_153,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,5
7,anon_154,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,5
7,anon_154,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,5
7,anon_154,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,5
7,anon_154,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,5
7,anon_154,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,5
7,anon_154,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,5
7,anon_154,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,5
7,anon_154,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,5
7,anon_154,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,5
7,anon_154,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,5
7,anon_154,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,5
7,anon_154,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,5
8,anon_155,Computación Emergente,2425-3,1,1,jueves,18,contenido,1,1,4
8,anon_155,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
8,anon_155,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,4
8,anon_155,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
8,anon_155,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
8,anon_155,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,4
8,anon_155,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,4
8,anon_155,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
8,anon_155,Computación Emergente,2425-3,1,9,jueves,26,contenido,1,1,4
8,anon_155,Computación Emergente,2425-3,1,10,jueves,28,contenido,1,1,4
8,anon_155,Computación Emergente,2425-3,1,11,jueves,12,contenido,1,1,4
8,anon_155,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
9,anon_156,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,4
9,anon_156,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
9,anon_156,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,4
9,anon_156,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
9,anon_156,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
9,anon_156,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,4
9,anon_156,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,4
9,anon_156,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
9,anon_156,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,4
9,anon_156,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,4
9,anon_156,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,4
9,anon_156,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
10,anon_157,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,4
10,anon_157,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
10,anon_157,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,4
10,anon_157,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
10,anon_157,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
10,anon_157,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,4
10,anon_157,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,4
10,anon_157,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
10,anon_157,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,4
10,anon_157,Computación Emergente,2425-3,1,10,jueves,28,contenido,1,1,4
10,anon_157,Computación Emergente,2425-3,1,11,jueves,12,contenido,1,1,4
10,anon_157,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
11,anon_158,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,4
11,anon_158,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
11,anon_158,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,4
11,anon_158,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
11,anon_158,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
11,anon_158,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,4
11,anon_158,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,4
11,anon_158,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
11,anon_158,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,4
11,anon_158,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,4
11,anon_158,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,4
11,anon_158,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
12,anon_159,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,4
12,anon_159,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
12,anon_159,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,4
12,anon_159,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
12,anon_159,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
12,anon_159,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,4
12,anon_159,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,4
12,anon_159,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
12,anon_159,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,4
12,anon_159,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,4
12,anon_159,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,4
12,anon_159,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
13,anon_160,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,5
13,anon_160,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,5
13,anon_160,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,5
13,anon_160,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,5
13,anon_160,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,5
13,anon_160,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,5
13,anon_160,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,5
13,anon_160,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,5
13,anon_160,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,5
13,anon_160,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,5
13,anon_160,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,5
13,anon_160,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,5
14,anon_161,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,5
14,anon_161,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,5
14,anon_161,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,5
14,anon_161,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,5
14,anon_161,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,5
14,anon_161,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,5
14,anon_161,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,5
14,anon_161,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,5
14,anon_161,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,5
14,anon_161,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,5
14,anon_161,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,5
14,anon_161,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,5
15,anon_162,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,3
15,anon_162,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,3
15,anon_162,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,3
15,anon_162,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,3
15,anon_162,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,3
15,anon_162,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,3
15,anon_162,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,3
15,anon_162,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,3
15,anon_162,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,3
15,anon_162,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,3
15,anon_162,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,3
15,anon_162,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,3
16,anon_163,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,3
16,anon_163,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,3
16,anon_163,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,3
16,anon_163,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,3
16,anon_163,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,3
16,anon_163,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,3
16,anon_163,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,3
16,anon_163,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,3
16,anon_163,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,3
16,anon_163,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,3
16,anon_163,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,3
16,anon_163,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,3
17,anon_164,Computación Emergente,2425-3,1,1,jueves,18,contenido,1,1,4
17,anon_164,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
17,anon_164,Computación Emergente,2425-3,1,3,jueves,20,contenido,1,1,4
17,anon_164,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
17,anon_164,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
17,anon_164,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,4
17,anon_164,Computación Emergente,2425-3,1,7,jueves,9,contenido,1,1,4
17,anon_164,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
17,anon_164,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,4
17,anon_164,Computación Emergente,2425-3,1,10,jueves,28,contenido,1,1,4
17,anon_164,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,4
17,anon_164,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
18,anon_165,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,4
18,anon_165,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
18,anon_165,Computación Emergente,2425-3,1,3,jueves,20,contenido,1,1,4
18,anon_165,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
18,anon_165,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
18,anon_165,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,4
18,anon_165,Computación Emergente,2425-3,1,7,jueves,9,contenido,1,1,4
18,anon_165,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
18,anon_165,Computación Emergente,2425-3,1,9,jueves,26,contenido,1,1,4
18,anon_165,Computación Emergente,2425-3,1,10,jueves,28,contenido,1,1,4
18,anon_165,Computación Emergente,2425-3,1,11,jueves,12,contenido,1,1,4
18,anon_165,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
19,anon_166,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,4
19,anon_166,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
19,anon_166,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,4
19,anon_166,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
19,anon_166,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
19,anon_166,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,4
19,anon_166,Computación Emergente,2425-3,1,7,jueves,9,contenido,1,1,4
19,anon_166,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
19,anon_166,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,4
19,anon_166,Computación Emergente,2425-3,1,10,jueves,28,contenido,1,1,4
19,anon_166,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,4
19,anon_166,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
20,anon_167,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,3
20,anon_167,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,3
20,anon_167,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,3
20,anon_167,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,3
20,anon_167,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,3
20,anon_167,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,3
20,anon_167,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,3
20,anon_167,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,3
20,anon_167,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,3
20,anon_167,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,3
20,anon_167,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,3
20,anon_167,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,3
21,anon_168,Computación Emergente,2425-3,1,1,jueves,18,contenido,1,1,3
21,anon_168,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,3
21,anon_168,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,3
21,anon_168,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,3
21,anon_168,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,3
21,anon_168,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,3
21,anon_168,Computación Emergente,2425-3,1,7,jueves,9,contenido,1,1,3
21,anon_168,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,3
21,anon_168,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,3
21,anon_168,Computación Emergente,2425-3,1,10,jueves,28,contenido,1,1,3
21,anon_168,Computación Emergente,2425-3,1,11,jueves,12,contenido,1,1,3
21,anon_168,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,3
22,anon_169,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,4
22,anon_169,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
22,anon_169,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,4
22,anon_169,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
22,anon_169,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
22,anon_169,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,4
22,anon_169,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,4
22,anon_169,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
22,anon_169,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,4
22,anon_169,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,4
22,anon_169,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,4
22,anon_169,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
23,anon_170,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,3
23,anon_170,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,3
23,anon_170,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,3
23,anon_170,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,3
23,anon_170,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,3
23,anon_170,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,3
23,anon_170,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,3
23,anon_170,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,3
23,anon_170,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,3
23,anon_170,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,3
23,anon_170,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,3
23,anon_170,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,3
24,anon_171,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,4
24,anon_171,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
24,anon_171,Computación Emergente,2425-3,1,3,jueves,20,contenido,1,1,4
24,anon_171,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
24,anon_171,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
24,anon_171,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,4
24,anon_171,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,4
24,anon_171,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
24,anon_171,Computación Emergente,2425-3,1,9,jueves,26,contenido,1,1,4
24,anon_171,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,4
24,anon_171,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,4
24,anon_171,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
25,anon_172,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,4
25,anon_172,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
25,anon_172,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,4
25,anon_172,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
25,anon_172,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
25,anon_172,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,4
25,anon_172,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,4
25,anon_172,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
25,anon_172,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,4
25,anon_172,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,4
25,anon_172,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,4
25,anon_172,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
26,anon_173,Computación Emergente,2425-3,1,1,jueves,18,contenido,1,1,4
26,anon_173,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
26,anon_173,Computación Emergente,2425-3,1,3,jueves,20,contenido,1,1,4
26,anon_173,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
26,anon_173,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
26,anon_173,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,4
26,anon_173,Computación Emergente,2425-3,1,7,jueves,9,contenido,1,1,4
26,anon_173,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
26,anon_173,Computación Emergente,2425-3,1,9,jueves,26,contenido,1,1,4
26,anon_173,Computación Emergente,2425-3,1,10,jueves,28,contenido,1,1,4
26,anon_173,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,4
26,anon_173,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
27,anon_174,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,3
27,anon_174,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,3
27,anon_174,Computación Emergente,2425-3,1,3,jueves,20,contenido,1,1,3
27,anon_174,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,3
27,anon_174,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,3
27,anon_174,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,3
27,anon_174,Computación Emergente,2425-3,1,7,jueves,9,contenido,1,1,3
27,anon_174,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,3
27,anon_174,Computación Emergente,2425-3,1,9,jueves,26,contenido,1,1,3
27,anon_174,Computación Emergente,2425-3,1,10,jueves,28,contenido,1,1,3
27,anon_174,Computación Emergente,2425-3,1,11,jueves,12,contenido,1,1,3
27,anon_174,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,3
28,anon_175,Computación Emergente,2425-3,1,1,jueves,18,contenido,0,,5
28,anon_175,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,5
28,anon_175,Computación Emergente,2425-3,1,3,jueves,20,contenido,0,,5
28,anon_175,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,5
28,anon_175,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,5
28,anon_175,Computación Emergente,2425-3,1,6,jueves,6,contenido,0,,5
28,anon_175,Computación Emergente,2425-3,1,7,jueves,9,contenido,0,,5
28,anon_175,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,5
28,anon_175,Computación Emergente,2425-3,1,9,jueves,26,contenido,0,,5
28,anon_175,Computación Emergente,2425-3,1,10,jueves,28,contenido,0,,5
28,anon_175,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,5
28,anon_175,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,5
29,anon_176,Computación Emergente,2425-3,1,1,jueves,18,contenido,1,1,4
29,anon_176,Computación Emergente,2425-3,1,2,jueves,0,sin_clase,,,4
29,anon_176,Computación Emergente,2425-3,1,3,jueves,20,contenido,1,1,4
29,anon_176,Computación Emergente,2425-3,1,4,jueves,0,evaluacion,0,,4
29,anon_176,Computación Emergente,2425-3,1,5,jueves,5,contenido,0,,4
29,anon_176,Computación Emergente,2425-3,1,6,jueves,6,contenido,1,1,4
29,anon_176,Computación Emergente,2425-3,1,7,jueves,9,contenido,1,1,4
29,anon_176,Computación Emergente,2425-3,1,8,jueves,0,evaluacion,0,,4
29,anon_176,Computación Emergente,2425-3,1,9,jueves,26,contenido,1,1,4
29,anon_176,Computación Emergente,2425-3,1,10,jueves,28,contenido,1,1,4
29,anon_176,Computación Emergente,2425-3,1,11,jueves,12,contenido,0,,4
29,anon_176,Computación Emergente,2425-3,1,12,jueves,0,evaluacion,0,,4
