numero_lista,estudiante_id,materia,trimestre,seccion,semana,dia_sesion,tema,tipo_sesion,participaciones,anio_academico
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,7,jueves,5,contenido,1,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,8,martes,6,contenido,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,8,jueves,6,contenido,1,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,9,martes,6,contenido,1,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,9,jueves,0,evaluacion,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,10,martes,7,contenido,1,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,10,jueves,8,contenido,1,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,11,martes,7,contenido,1,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,11,jueves,0,evaluacion,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,12,martes,0,evaluacion,0,2
2,anon_md_2526_2_2_002,Matemáticas Discretas,2526-2,2,12,jueves,0,administrativa,0,2
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,1,martes,0,administrativa,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,1,jueves,1,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,2,martes,2,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,2,jueves,2,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,3,martes,2,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,7,jueves,5,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,8,martes,6,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,8,jueves,6,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,9,martes,6,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,9,jueves,0,evaluacion,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,10,martes,7,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,10,jueves,8,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,11,martes,7,contenido,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,11,jueves,0,evaluacion,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,12,martes,0,evaluacion,0,5
3,anon_md_2526_2_2_003,Matemáticas Discretas,2526-2,2,12,jueves,0,administrativa,0,5
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,1,martes,0,administrativa,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,1,jueves,1,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,2,martes,2,contenido,1,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,2,jueves,2,contenido,1,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,3,martes,2,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,7,jueves,5,contenido,1,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,8,martes,6,contenido,1,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,8,jueves,6,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,9,martes,6,contenido,1,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,9,jueves,0,evaluacion,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,10,martes,7,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,10,jueves,8,contenido,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,11,martes,7,contenido,1,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,11,jueves,0,evaluacion,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,12,martes,0,evaluacion,0,4
4,anon_md_2526_2_2_004,Matemáticas Discretas,2526-2,2,12,jueves,0,administrativa,0,4
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,1,martes,0,administrativa,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,1,jueves,1,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,2,martes,2,contenido,1,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,2,jueves,2,contenido,1,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,3,martes,2,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,1,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,7,jueves,5,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,8,martes,6,contenido,1,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,8,jueves,6,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,9,martes,6,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,9,jueves,0,evaluacion,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,10,martes,7,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,10,jueves,8,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,11,martes,7,contenido,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,11,jueves,0,evaluacion,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,12,martes,0,evaluacion,0,3
5,anon_md_2526_2_2_005,Matemáticas Discretas,2526-2,2,12,jueves,0,administrativa,0,3
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,1,martes,0,administrativa,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,1,jueves,1,contenido,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,2,martes,2,contenido,1,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,2,jueves,2,contenido,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,3,martes,2,contenido,1,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,1,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,1,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,1,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,7,jueves,5,contenido,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,8,martes,6,contenido,1,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,8,jueves,6,contenido,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,9,martes,6,contenido,1,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,9,jueves,0,evaluacion,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,10,martes,7,contenido,1,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,10,jueves,8,contenido,1,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,11,martes,7,contenido,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,11,jueves,0,evaluacion,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,12,martes,0,evaluacion,0,5
6,anon_md_2526_2_2_006,Matemáticas Discretas,2526-2,2,12,jueves,0,administrativa,0,5
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,1,martes,0,administrativa,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,1,jueves,1,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,2,martes,2,contenido,1,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,2,jueves,2,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,3,martes,2,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,7,jueves,5,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,8,martes,6,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,8,jueves,6,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,9,martes,6,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,9,jueves,0,evaluacion,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,10,martes,7,contenido,1,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,10,jueves,8,contenido,1,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,11,martes,7,contenido,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,11,jueves,0,evaluacion,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,12,martes,0,evaluacion,0,2
7,anon_md_2526_2_2_007,Matemáticas Discretas,2526-2,2,12,jueves,0,administrativa,0,2
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,1,martes,0,administrativa,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,1,jueves,1,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,2,martes,2,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,2,jueves,2,contenido,1,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,3,martes,2,contenido,1,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,1,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,1,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,7,jueves,5,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,8,martes,6,contenido,1,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,8,jueves,6,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,9,martes,6,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,9,jueves,0,evaluacion,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,10,martes,7,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,10,jueves,8,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,11,martes,7,contenido,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,11,jueves,0,evaluacion,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,12,martes,0,evaluacion,0,3
8,anon_md_2526_2_2_008,Matemáticas Discretas,2526-2,2,12,jueves,0,administrativa,0,3
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,1,martes,0,administrativa,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,1,jueves,1,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,2,martes,2,contenido,1,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,2,jueves,2,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,3,martes,2,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,7,jueves,5,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,8,martes,6,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,8,jueves,6,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,9,martes,6,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,9,jueves,0,evaluacion,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,10,martes,7,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,10,jueves,8,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,11,martes,7,contenido,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,11,jueves,0,evaluacion,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,12,martes,0,evaluacion,0,4
9,anon_md_2526_2_2_009,Matemáticas Discretas,2526-2,2,12,jueves,0,administrativa,0,4
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,1,martes,0,administrativa,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,1,jueves,1,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,2,martes,2,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,2,jueves,2,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,3,martes,2,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,7,jueves,5,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,8,martes,6,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,8,jueves,6,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,9,martes,6,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,9,jueves,0,evaluacion,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,10,martes,7,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,10,jueves,8,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,11,martes,7,contenido,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,11,jueves,0,evaluacion,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,12,martes,0,evaluacion,0,5
10,anon_md_2526_2_2_010,Matemáticas Discretas,2526-2,2,12,jueves,0,administrativa,0,5
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,1,martes,0,administrativa,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,1,jueves,1,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,2,martes,2,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,2,jueves,2,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,3,martes,2,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,1,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,1,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,7,jueves,5,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,8,martes,6,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,8,jueves,6,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,9,martes,6,contenido,1,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,9,jueves,0,evaluacion,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,10,martes,7,contenido,1,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,10,jueves,8,contenido,1,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,11,martes,7,contenido,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,11,jueves,0,evaluacion,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,12,martes,0,evaluacion,0,4
11,anon_md_2526_2_2_011,Matemáticas Discretas,2526-2,2,12,jueves,0,administrativa,0,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,1,martes,0,administrativa,0,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,1,jueves,1,contenido,0,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,2,martes,2,contenido,1,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,2,jueves,2,contenido,0,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,3,martes,2,contenido,0,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,3,jueves,2,contenido,0,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,4,martes,3,contenido,0,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,4,jueves,0,evaluacion,0,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,5,martes,3,contenido,0,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,5,jueves,3,contenido,0,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,6,martes,4,contenido,1,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,6,jueves,5,contenido,1,4
12,anon_md_2526_2_2_012,Matemáticas Discretas,2526-2,2,7,martes,0,sin_clase,,4
