numero_lista,estudiante_id,materia,trimestre,seccion,semana,dia_sesion,tema,tipo_sesion,participaciones,anio_academico
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,1,martes,1,contenido,0,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,1,jueves,2,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,2,martes,2,contenido,0,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,2,jueves,2,contenido,0,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,3,martes,2,contenido,0,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,3,jueves,2,contenido,0,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,4,martes,0,repaso,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,4,jueves,0,evaluacion,0,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,5,martes,3,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,5,jueves,3,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,6,martes,4,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,6,jueves,4,contenido,0,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,7,martes,5,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,7,jueves,5,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,8,martes,5,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,8,jueves,6,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,9,martes,6,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,9,jueves,0,evaluacion,0,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,10,martes,6,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,10,jueves,7,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,11,martes,8,contenido,1,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,11,jueves,0,evaluacion,0,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,12,martes,0,evaluacion,0,5
1,anon_md_2526_3_1_001,Matemáticas Discretas,2526-3,1,12,jueves,0,administrativa,0,5
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,1,martes,1,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,1,jueves,2,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,2,martes,2,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,2,jueves,2,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,3,martes,2,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,3,jueves,2,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,4,martes,0,repaso,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,4,jueves,0,evaluacion,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,5,martes,3,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,5,jueves,3,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,6,martes,4,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,6,jueves,4,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,7,martes,5,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,7,jueves,5,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,8,martes,5,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,8,jueves,6,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,9,martes,6,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,9,jueves,0,evaluacion,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,10,martes,6,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,10,jueves,7,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,11,martes,8,contenido,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,11,jueves,0,evaluacion,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,12,martes,0,evaluacion,0,3
2,anon_md_2526_3_1_002,Matemáticas Discretas,2526-3,1,12,jueves,0,administrativa,0,3
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,1,martes,1,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,1,jueves,2,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,2,martes,2,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,2,jueves,2,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,3,martes,2,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,3,jueves,2,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,4,martes,0,repaso,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,4,jueves,0,evaluacion,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,5,martes,3,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,5,jueves,3,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,6,martes,4,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,6,jueves,4,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,7,martes,5,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,7,jueves,5,contenido,1,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,8,martes,5,contenido,1,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,8,jueves,6,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,9,martes,6,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,9,jueves,0,evaluacion,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,10,martes,6,contenido,1,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,10,jueves,7,contenido,1,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,11,martes,8,contenido,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,11,jueves,0,evaluacion,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,12,martes,0,evaluacion,0,2
3,anon_md_2526_3_1_003,Matemáticas Discretas,2526-3,1,12,jueves,0,administrativa,0,2
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,1,martes,1,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,1,jueves,2,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,2,martes,2,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,2,jueves,2,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,3,martes,2,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,3,jueves,2,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,4,martes,0,repaso,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,4,jueves,0,evaluacion,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,5,martes,3,contenido,1,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,5,jueves,3,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,6,martes,4,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,6,jueves,4,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,7,martes,5,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,7,jueves,5,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,8,martes,5,contenido,1,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,8,jueves,6,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,9,martes,6,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,9,jueves,0,evaluacion,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,10,martes,6,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,10,jueves,7,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,11,martes,8,contenido,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,11,jueves,0,evaluacion,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,12,martes,0,evaluacion,0,3
4,anon_md_2526_3_1_004,Matemáticas Discretas,2526-3,1,12,jueves,0,administrativa,0,3
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,1,martes,1,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,1,jueves,2,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,2,martes,2,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,2,jueves,2,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,3,martes,2,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,3,jueves,2,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,4,martes,0,repaso,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,4,jueves,0,evaluacion,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,5,martes,3,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,5,jueves,3,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,6,martes,4,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,6,jueves,4,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,7,martes,5,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,7,jueves,5,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,8,martes,5,contenido,1,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,8,jueves,6,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,9,martes,6,contenido,1,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,9,jueves,0,evaluacion,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,10,martes,6,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,10,jueves,7,contenido,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,11,martes,8,contenido,1,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,11,jueves,0,evaluacion,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,12,martes,0,evaluacion,0,2
5,anon_md_2526_3_1_005,Matemáticas Discretas,2526-3,1,12,jueves,0,administrativa,0,2
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,1,martes,1,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,1,jueves,2,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,2,martes,2,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,2,jueves,2,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,3,martes,2,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,3,jueves,2,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,4,martes,0,repaso,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,4,jueves,0,evaluacion,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,5,martes,3,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,5,jueves,3,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,6,martes,4,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,6,jueves,4,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,7,martes,5,contenido,1,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,7,jueves,5,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,8,martes,5,contenido,1,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,8,jueves,6,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,9,martes,6,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,9,jueves,0,evaluacion,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,10,martes,6,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,10,jueves,7,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,11,martes,8,contenido,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,11,jueves,0,evaluacion,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,12,martes,0,evaluacion,0,1
6,anon_md_2526_3_1_006,Matemáticas Discretas,2526-3,1,12,jueves,0,administrativa,0,1
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,1,martes,1,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,1,jueves,2,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,2,martes,2,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,2,jueves,2,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,3,martes,2,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,3,jueves,2,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,4,martes,0,repaso,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,4,jueves,0,evaluacion,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,5,martes,3,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,5,jueves,3,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,6,martes,4,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,6,jueves,4,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,7,martes,5,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,7,jueves,5,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,8,martes,5,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,8,jueves,6,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,9,martes,6,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,9,jueves,0,evaluacion,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,10,martes,6,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,10,jueves,7,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,11,martes,8,contenido,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,11,jueves,0,evaluacion,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,12,martes,0,evaluacion,0,5
7,anon_md_2526_3_1_007,Matemáticas Discretas,2526-3,1,12,jueves,0,administrativa,0,5
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,1,martes,1,contenido,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,1,jueves,2,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,2,martes,2,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,2,jueves,2,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,3,martes,2,contenido,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,3,jueves,2,contenido,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,4,martes,0,repaso,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,4,jueves,0,evaluacion,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,5,martes,3,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,5,jueves,3,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,6,martes,4,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,6,jueves,4,contenido,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,7,martes,5,contenido,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,7,jueves,5,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,8,martes,5,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,8,jueves,6,contenido,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,9,martes,6,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,9,jueves,0,evaluacion,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,10,martes,6,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,10,jueves,7,contenido,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,11,martes,8,contenido,1,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,11,jueves,0,evaluacion,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,12,martes,0,evaluacion,0,2
8,anon_md_2526_3_1_008,Matemáticas Discretas,2526-3,1,12,jueves,0,administrativa,0,2
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,1,martes,1,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,1,jueves,2,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,2,martes,2,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,2,jueves,2,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,3,martes,2,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,3,jueves,2,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,4,martes,0,repaso,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,4,jueves,0,evaluacion,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,5,martes,3,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,5,jueves,3,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,6,martes,4,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,6,jueves,4,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,7,martes,5,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,7,jueves,5,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,8,martes,5,contenido,1,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,8,jueves,6,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,9,martes,6,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,9,jueves,0,evaluacion,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,10,martes,6,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,10,jueves,7,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,11,martes,8,contenido,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,11,jueves,0,evaluacion,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,12,martes,0,evaluacion,0,5
9,anon_md_2526_3_1_009,Matemáticas Discretas,2526-3,1,12,jueves,0,administrativa,0,5
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,1,martes,1,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,1,jueves,2,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,2,martes,2,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,2,jueves,2,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,3,martes,2,contenido,1,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,3,jueves,2,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,4,martes,0,repaso,1,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,4,jueves,0,evaluacion,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,5,martes,3,contenido,1,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,5,jueves,3,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,6,martes,4,contenido,1,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,6,jueves,4,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,7,martes,5,contenido,1,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,7,jueves,5,contenido,1,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,8,martes,5,contenido,1,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,8,jueves,6,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,9,martes,6,contenido,1,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,9,jueves,0,evaluacion,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,10,martes,6,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,10,jueves,7,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,11,martes,8,contenido,0,4
10,anon_md_2526_3_1_010,Matemáticas Discretas,2526-3,1,11,jueves,0,evaluacion,0,4
