numero_lista,estudiante_id,materia,trimestre,seccion,semana,dia_sesion,tema,tipo_sesion,participaciones,anio_academico
26,anon_143,Algoritmos y Programación,2526-3,1,12,miercoles,0,administrativa,0,1
27,anon_144,Algoritmos y Programación,2526-3,1,1,lunes,1,contenido,0,1
27,anon_144,Algoritmos y Programación,2526-3,1,1,miercoles,1,contenido,0,1
27,anon_144,Algoritmos y Programación,2526-3,1,2,lunes,2,contenido,0,1
27,anon_144,Algoritmos y Programación,2526-3,1,2,miercoles,2,contenido,0,1
27,anon_144,Algoritmos y Programación,2526-3,1,3,lunes,3,contenido,0,1
27,anon_144,Algoritmos y Programación,2526-3,1,3,miercoles,4,contenido,0,1
27,anon_144,Algoritmos y Programación,2526-3,1,4,lunes,4,contenido,0,1
27,anon_144,Algoritmos y Programación,2526-3,1,4,miercoles,5,contenido,0,1
27,anon_144,Algoritmos y Programación,2526-3,1,5,lunes,0,repaso,0,1
