numero_lista,estudiante_id,materia,trimestre,seccion,semana,dia_sesion,tema,tipo_sesion,participaciones,asistencia,anio_academico
4,anon_034,Algoritmos y Programación,2425-2,2,12,martes,0,administrativa,0,,2
4,anon_034,Algoritmos y Programación,2425-2,2,12,jueves,0,administrativa,0,,2
5,anon_035,Algoritmos y Programación,2425-2,2,1,martes,0,administrativa,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,1,jueves,1,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,2,martes,2,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,2,jueves,3,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,3,martes,4,contenido,2,1,1
5,anon_035,Algoritmos y Programación,2425-2,2,3,jueves,4,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,4,martes,5,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,4,jueves,0,repaso,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,5,martes,0,evaluacion,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,5,jueves,6,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,6,martes,0,evaluacion,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,6,jueves,6,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,7,martes,6,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,7,jueves,8,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,8,martes,9,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,8,jueves,10,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,9,martes,0,sin_clase,,,1
5,anon_035,Algoritmos y Programación,2425-2,2,9,jueves,0,evaluacion,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,10,martes,10,contenido,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,10,jueves,0,repaso,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,11,martes,0,evaluacion,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,11,jueves,0,evaluacion,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,12,martes,0,administrativa,0,,1
5,anon_035,Algoritmos y Programación,2425-2,2,12,jueves,0,administrativa,0,,1
6,anon_036,Algoritmos y Programación,2425-2,2,1,martes,0,administrativa,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,1,jueves,1,contenido,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,2,martes,2,contenido,1,1,3
6,anon_036,Algoritmos y Programación,2425-2,2,2,jueves,3,contenido,2,1,3
6,anon_036,Algoritmos y Programación,2425-2,2,3,martes,4,contenido,2,1,3
6,anon_036,Algoritmos y Programación,2425-2,2,3,jueves,4,contenido,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,4,martes,5,contenido,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,4,jueves,0,repaso,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,5,martes,0,evaluacion,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,5,jueves,6,contenido,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,6,martes,0,evaluacion,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,6,jueves,6,contenido,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,7,martes,6,contenido,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,7,jueves,8,contenido,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,8,martes,9,contenido,2,1,3
6,anon_036,Algoritmos y Programación,2425-2,2,8,jueves,10,contenido,1,1,3
6,anon_036,Algoritmos y Programación,2425-2,2,9,martes,0,sin_clase,,,3
6,anon_036,Algoritmos y Programación,2425-2,2,9,jueves,0,evaluacion,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,10,martes,10,contenido,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,10,jueves,0,repaso,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,11,martes,0,evaluacion,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,11,jueves,0,evaluacion,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,12,martes,0,administrativa,0,,3
6,anon_036,Algoritmos y Programación,2425-2,2,12,jueves,0,administrativa,0,,3
7,anon_037,Algoritmos y Programación,2425-2,2,1,martes,0,administrativa,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,1,jueves,1,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,2,martes,2,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,2,jueves,3,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,3,martes,4,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,3,jueves,4,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,4,martes,5,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,4,jueves,0,repaso,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,5,martes,0,evaluacion,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,5,jueves,6,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,6,martes,0,evaluacion,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,6,jueves,6,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,7,martes,6,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,7,jueves,8,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,8,martes,9,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,8,jueves,10,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,9,martes,0,sin_clase,,,1
7,anon_037,Algoritmos y Programación,2425-2,2,9,jueves,0,evaluacion,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,10,martes,10,contenido,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,10,jueves,0,repaso,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,11,martes,0,evaluacion,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,11,jueves,0,evaluacion,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,12,martes,0,administrativa,0,,1
7,anon_037,Algoritmos y Programación,2425-2,2,12,jueves,0,administrativa,0,,1
8,anon_038,Algoritmos y Programación,2425-2,2,1,martes,0,administrativa,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,1,jueves,1,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,2,martes,2,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,2,jueves,3,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,3,martes,4,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,3,jueves,4,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,4,martes,5,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,4,jueves,0,repaso,1,1,3
8,anon_038,Algoritmos y Programación,2425-2,2,5,martes,0,evaluacion,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,5,jueves,6,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,6,martes,0,evaluacion,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,6,jueves,6,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,7,martes,6,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,7,jueves,8,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,8,martes,9,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,8,jueves,10,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,9,martes,0,sin_clase,,,3
8,anon_038,Algoritmos y Programación,2425-2,2,9,jueves,0,evaluacion,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,10,martes,10,contenido,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,10,jueves,0,repaso,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,11,martes,0,evaluacion,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,11,jueves,0,evaluacion,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,12,martes,0,administrativa,0,,3
8,anon_038,Algoritmos y Programación,2425-2,2,12,jueves,0,administrativa,0,,3
9,anon_039,Algoritmos y Programación,2425-2,2,1,martes,0,administrativa,0,,2
9,anon_039,Algoritmos y Programación,2425-2,2,1,jueves,1,contenido,0,,2
9,anon_039,Algoritmos y Programación,2425-2,2,2,martes,2,contenido,0,,2
9,anon_039,Algoritmos y Programación,2425-2,2,2,jueves,3,contenido,0,,2
9,anon_039,Algoritmos y Programación,2425-2,2,3,martes,4,contenido,0,,2
9,anon_039,Algoritmos y Programación,2425-2,2,3,jueves,4,contenido,2,1,2
9,anon_039,Algoritmos y Programación,2425-2,2,4,martes,5,contenido,0,,2
9,anon_039,Algoritmos y Programación,2425-2,2,4,jueves,0,repaso,1,1,2
9,anon_039,Algoritmos y Programación,2425-2,2,5,martes,0,evaluacion,0,,2
9,anon_039,Algoritmos y Programación,2425-2,2,5,jueves,6,contenido,0,,2
